From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
KAJ7394400.1	A0A9X0A7H1	unreviewed	A0A9X0A7H1_9CNID	40S ribosomal protein S4	RPS4 OS493_000209	Desmophyllum pertusum	265	cytosolic small ribosomal subunit [GO:0022627]	translation [GO:0006412]	GO:0003735; GO:0006412; GO:0019843; GO:0022627	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	RPS4
CAB4038748.1	A0A7D9LYH7	unreviewed	A0A7D9LYH7_PARCT	Uncharacterized protein	PACLA_8A043108	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	765						
KAK2567748.1	A0AAD9QUI5	unreviewed	A0AAD9QUI5_ACRCE	PiggyBac transposable element-derived protein 4	P5673_007614	Acropora cervicornis (Staghorn coral)	233						
RMX51804.1	A0A3M6UE73	unreviewed	A0A3M6UE73_POCDA	CCHC-type domain-containing protein	pdam_00019278	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	372			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
KAJ7386920.1	A0A9W9ZT58	unreviewed	A0A9W9ZT58_9CNID	Akirin-2	AKIRIN2 OS493_006955	Desmophyllum pertusum	166	chromatin [GO:0000785]; nucleus [GO:0005634]	positive regulation of innate immune response [GO:0045089]; positive regulation of transcription by RNA polymerase II [GO:0045944]	GO:0000785; GO:0003712; GO:0005634; GO:0045089; GO:0045944	transcription coregulator activity [GO:0003712]	chromatin [GO:0000785]; nucleus [GO:0005634]; transcription coregulator activity [GO:0003712]; positive regulation of innate immune response [GO:0045089]; positive regulation of transcription by RNA polymerase II [GO:0045944]	AKIRIN2
PFX23922.1	A0A2B4S5X4	unreviewed	A0A2B4S5X4_STYPI	Reverse transcriptase zinc-binding domain-containing protein	AWC38_SpisGene11515	Stylophora pistillata (Smooth cauliflower coral)	665						
KAJ7392416.1	A0A9X0A2V1	unreviewed	A0A9X0A2V1_9CNID	TNFR-Cys domain-containing protein	OS493_012078	Desmophyllum pertusum	216						
CAB3995210.1	A0A6S7HGU7	unreviewed	A0A6S7HGU7_PARCT	Uncharacterized protein	PACLA_8A000862	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	224						
KAJ7393815.1	A0A9X0A695	unreviewed	A0A9X0A695_9CNID	Uncharacterized protein	OS493_003481	Desmophyllum pertusum	120		exocytosis [GO:0006887]; neurotransmitter transport [GO:0006836]	GO:0006836; GO:0006887; GO:0019905	syntaxin binding [GO:0019905]	syntaxin binding [GO:0019905]; exocytosis [GO:0006887]; neurotransmitter transport [GO:0006836]	
PFX17749.1	A0A2B4RLQ5	unreviewed	A0A2B4RLQ5_STYPI	Uncharacterized protein K02A2.6	K02A2.6 AWC38_SpisGene17915	Stylophora pistillata (Smooth cauliflower coral)	1102		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	K02A2.6
KAJ7382804.1	A0A9W9ZKV1	unreviewed	A0A9W9ZKV1_9CNID	Uncharacterized protein	OS493_032765	Desmophyllum pertusum	213						
KAJ7350134.1	A0A9X0CHM6	unreviewed	A0A9X0CHM6_9CNID	ATP-dependent DNA helicase PIF1	OS493_038316	Desmophyllum pertusum	697						
CAB4010041.1	A0A6S7IX28	unreviewed	A0A6S7IX28_PARCT	Retrovirus-related Pol poly from transposon, partial	PACLA_8A055845	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1231		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAJ8384502.1	A0AAD7RIF5	unreviewed	A0AAD7RIF5_9TELE	ribonuclease H (EC 3.1.26.4)	AAFF_G00204170	Aldrovandia affinis	379						
KAK2555191.1	A0AAD9Q5R8	unreviewed	A0AAD9Q5R8_ACRCE	Tyr recombinase domain-containing protein	P5673_023168	Acropora cervicornis (Staghorn coral)	422		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
KAK2558718.1	A0AAD9QCI1	unreviewed	A0AAD9QCI1_ACRCE	Uncharacterized protein	P5673_018924	Acropora cervicornis (Staghorn coral)	326						
CAB4016437.1	A0A7D9IYM0	unreviewed	A0A7D9IYM0_PARCT	Uncharacterized protein	PACLA_8A055113	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	369						
VDI84024.1	A0A8B6HTR5	unreviewed	A0A8B6HTR5_MYTGA	Uncharacterized protein	MGAL_10B077167	Mytilus galloprovincialis (Mediterranean mussel)	114						
KAJ7390775.1	A0A9X0A0J4	unreviewed	A0A9X0A0J4_9CNID	Uncharacterized protein	OS493_022333	Desmophyllum pertusum	93						
KAK2548744.1	A0AAD9PTC6	unreviewed	A0AAD9PTC6_ACRCE	Paired domain-containing protein	P5673_030991	Acropora cervicornis (Staghorn coral)	345	nucleus [GO:0005634]		GO:0000978; GO:0000981; GO:0005634	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	
PFX18771.1	A0A2B4RMD3	unreviewed	A0A2B4RMD3_STYPI	Craniofacial development protein 2	AWC38_SpisGene16846	Stylophora pistillata (Smooth cauliflower coral)	181						
CAB4014938.1	A0A7D9EQX1	unreviewed	A0A7D9EQX1_PARCT	Uncharacterized protein	PACLA_8A053245	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	658						
CAH3165896.1	A0AAU9Y204	unreviewed	A0AAU9Y204_9CNID	Uncharacterized protein	PMEA_00004414	Pocillopora meandrina	447						
KAK2555900.1	A0AAD9Q711	unreviewed	A0AAD9Q711_ACRCE	Protein DBF4-like protein A	P5673_022160	Acropora cervicornis (Staghorn coral)	416	Dbf4-dependent protein kinase complex [GO:0031431]	positive regulation of nuclear cell cycle DNA replication [GO:0010571]; regulation of cell cycle phase transition [GO:1901987]	GO:0003676; GO:0008270; GO:0010571; GO:0031431; GO:0043539; GO:1901987	nucleic acid binding [GO:0003676]; protein serine/threonine kinase activator activity [GO:0043539]; zinc ion binding [GO:0008270]	Dbf4-dependent protein kinase complex [GO:0031431]; nucleic acid binding [GO:0003676]; protein serine/threonine kinase activator activity [GO:0043539]; zinc ion binding [GO:0008270]; positive regulation of nuclear cell cycle DNA replication [GO:0010571]; regulation of cell cycle phase transition [GO:1901987]	
KAJ7394522.1	A0A9X0A717	unreviewed	A0A9X0A717_9CNID	Uncharacterized protein	OS493_000337	Desmophyllum pertusum	319						
PFX17626.1	A0A2B4RKC5	unreviewed	A0A2B4RKC5_STYPI	Peroxin-7	PEX7 AWC38_SpisGene18057	Stylophora pistillata (Smooth cauliflower coral)	849	cytosol [GO:0005829]; peroxisomal matrix [GO:0005782]	protein import into peroxisome matrix [GO:0016558]	GO:0003824; GO:0005053; GO:0005782; GO:0005829; GO:0008270; GO:0016558	catalytic activity [GO:0003824]; peroxisome matrix targeting signal-2 binding [GO:0005053]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]; peroxisomal matrix [GO:0005782]; catalytic activity [GO:0003824]; peroxisome matrix targeting signal-2 binding [GO:0005053]; zinc ion binding [GO:0008270]; protein import into peroxisome matrix [GO:0016558]	PEX7
KAJ7380890.1	A0A9W9ZGH0	unreviewed	A0A9W9ZGH0_9CNID	SAM domain-containing protein	OS493_004473	Desmophyllum pertusum	285						
KAK2571147.1	A0AAD9R124	unreviewed	A0AAD9R124_ACRCE	OTU domain-containing protein	P5673_003708	Acropora cervicornis (Staghorn coral)	492						
KAK2559149.1	A0AAD9QDF0	unreviewed	A0AAD9QDF0_ACRCE	Protein P	P5673_018275	Acropora cervicornis (Staghorn coral)	1160		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
PFX34112.1	A0A2B4SZW6	unreviewed	A0A2B4SZW6_STYPI	Putative RNA-directed DNA polymerase from transposon BS	RTase AWC38_SpisGene893	Stylophora pistillata (Smooth cauliflower coral)	515			GO:0003964; GO:0008168; GO:0016706	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; methyltransferase activity [GO:0008168]; RNA-directed DNA polymerase activity [GO:0003964]	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; methyltransferase activity [GO:0008168]; RNA-directed DNA polymerase activity [GO:0003964]	RTase
KAK2547653.1	A0AAD9URY2	unreviewed	A0AAD9URY2_ACRCE	Integrase catalytic domain-containing protein	P5673_032310	Acropora cervicornis (Staghorn coral)	789		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAJ7333865.1	A0A9X0CEL4	unreviewed	A0A9X0CEL4_9CNID	Major facilitator superfamily (MFS) profile domain-containing protein	OS493_015958	Desmophyllum pertusum	308	membrane [GO:0016020]		GO:0016020; GO:0022857	transmembrane transporter activity [GO:0022857]	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	
KAK2571546.1	A0AAD9VEH9	unreviewed	A0AAD9VEH9_ACRCE	Ras-like GTP-binding protein RHO	P5673_004152	Acropora cervicornis (Staghorn coral)	193		small GTPase-mediated signal transduction [GO:0007264]	GO:0003924; GO:0005525; GO:0007264	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small GTPase-mediated signal transduction [GO:0007264]	
KAK2553429.1	A0AAD9UXB3	unreviewed	A0AAD9UXB3_ACRCE	Myb-like domain-containing protein	P5673_025179	Acropora cervicornis (Staghorn coral)	139						
CAB4038391.1	A0A6S7K4V3	unreviewed	A0A6S7K4V3_PARCT	Reverse transcriptase domain-containing protein	PACLA_8A047664	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	105						
CAH3144477.1	A0AAU9XD33	unreviewed	A0AAU9XD33_9CNID	Uncharacterized protein	PMEA_00021048	Pocillopora meandrina	190						
CAB4014345.1	A0A6S7I6I0	unreviewed	A0A6S7I6I0_PARCT	Endonuclease/exonuclease/phosphatase domain-containing protein	PACLA_8A027287	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	743	extracellular matrix [GO:0031012]		GO:0003824; GO:0031012	catalytic activity [GO:0003824]	extracellular matrix [GO:0031012]; catalytic activity [GO:0003824]	
KAK2569820.1	A0AAD9QYL6	unreviewed	A0AAD9QYL6_ACRCE	Tigger transposable element-derived protein 6	P5673_005671	Acropora cervicornis (Staghorn coral)	436	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	
PFX12946.1	A0A2B4R706	unreviewed	A0A2B4R706_STYPI	Putative RNA-directed DNA polymerase from transposon BS	RTase AWC38_SpisGene23018	Stylophora pistillata (Smooth cauliflower coral)	653			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	RTase
PFX24261.1	A0A2B4S2Y3	unreviewed	A0A2B4S2Y3_STYPI	Calmodulin	3 AWC38_SpisGene11143	Stylophora pistillata (Smooth cauliflower coral)	159	myosin II complex [GO:0016460]		GO:0005509; GO:0016460	calcium ion binding [GO:0005509]	myosin II complex [GO:0016460]; calcium ion binding [GO:0005509]	3
CAB3979563.1	A0A6S7FRE1	unreviewed	A0A6S7FRE1_PARCT	Uncharacterized protein	PACLA_8A058547	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1028						
KAK2564562.1	A0AAD9QNG6	unreviewed	A0AAD9QNG6_ACRCE	Reverse transcriptase domain-containing protein	P5673_012013	Acropora cervicornis (Staghorn coral)	209						
KAJ7387925.1	A0A9W9ZUT0	unreviewed	A0A9W9ZUT0_9CNID	DUF6589 domain-containing protein	OS493_001277	Desmophyllum pertusum	896						
PFX12447.1	A0A2B4R7W4	unreviewed	A0A2B4R7W4_STYPI	Uncharacterized protein K02A2.6	K02A2.6 AWC38_SpisGene23594	Stylophora pistillata (Smooth cauliflower coral)	459		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	K02A2.6
KAK2564142.1	A0AAD9QMQ7	unreviewed	A0AAD9QMQ7_ACRCE	Uncharacterized protein	P5673_012379	Acropora cervicornis (Staghorn coral)	145						
CAB4017275.1	A0A7D9IZX2	unreviewed	A0A7D9IZX2_PARCT	Chromatin modification-related YNG2	PACLA_8A012762	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1356	Set1C/COMPASS complex [GO:0048188]	negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]	GO:0008270; GO:0035064; GO:0045892; GO:0045893; GO:0048188	methylated histone binding [GO:0035064]; zinc ion binding [GO:0008270]	Set1C/COMPASS complex [GO:0048188]; methylated histone binding [GO:0035064]; zinc ion binding [GO:0008270]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]	
CAB3997166.1	A0A6S7H397	unreviewed	A0A6S7H397_PARCT	Uncharacterized protein	PACLA_8A037082	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	154						
PFX33122.1	A0A2B4SX03	unreviewed	A0A2B4SX03_STYPI	RNA-directed DNA polymerase from mobile element jockey	AWC38_SpisGene2007	Stylophora pistillata (Smooth cauliflower coral)	207						
KAK2547773.1	A0AAD9US19	unreviewed	A0AAD9US19_ACRCE	Integrase catalytic domain-containing protein	P5673_032182	Acropora cervicornis (Staghorn coral)	548		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAK2566909.1	A0AAD9QSW8	unreviewed	A0AAD9QSW8_ACRCE	Synergin gamma	P5673_008669	Acropora cervicornis (Staghorn coral)	1536	clathrin coat of trans-Golgi network vesicle [GO:0030130]		GO:0030130		clathrin coat of trans-Golgi network vesicle [GO:0030130]	
PFX28751.1	A0A2B4SFV2	unreviewed	A0A2B4SFV2_STYPI	Putative RNA-directed DNA polymerase from transposon X-element	AWC38_SpisGene6498	Stylophora pistillata (Smooth cauliflower coral)	792			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7339655.1	A0A9X0CGQ8	unreviewed	A0A9X0CGQ8_9CNID	Histone-lysine N-methyltransferase prdm6 (EC 2.1.1.354)	PRDM6_9 OS493_006062	Desmophyllum pertusum	521	nucleus [GO:0005634]	methylation [GO:0032259]; regulation of gene expression [GO:0010468]	GO:0005634; GO:0008168; GO:0008270; GO:0010468; GO:0032259	methyltransferase activity [GO:0008168]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]; methyltransferase activity [GO:0008168]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; regulation of gene expression [GO:0010468]	PRDM6_9
KAJ7382223.1	A0A9W9ZK67	unreviewed	A0A9W9ZK67_9CNID	Uncharacterized protein	OS493_036256	Desmophyllum pertusum	131	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
KAK2551897.1	A0AAD9UW52	unreviewed	A0AAD9UW52_ACRCE	Retrovirus-related Pol polyprotein from transposon 412	P5673_027142	Acropora cervicornis (Staghorn coral)	1262			GO:0003676; GO:0003964; GO:0004519; GO:0008270	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	
KAK2546825.1	A0AAD9PPW5	unreviewed	A0AAD9PPW5_ACRCE	RNA-directed DNA polymerase from transposon X-element	P5673_033450	Acropora cervicornis (Staghorn coral)	350			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAK2185516.1	A0AAD9P004	unreviewed	A0AAD9P004_RIDPI	Reverse transcriptase domain-containing protein	NP493_232g03031	Ridgeia piscesae (Tubeworm)	495						
HAS45470.1	A0A349DYV7	unreviewed	A0A349DYV7_9BACT	Reverse transcriptase domain-containing protein	DCS93_33610	Microscillaceae bacterium	894						
KAK2547251.1	A0AAD9PR10	unreviewed	A0AAD9PR10_ACRCE	Transposon Tf2-8 polyprotein	P5673_032881	Acropora cervicornis (Staghorn coral)	715		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	
KAJ7394537.1	A0A9X0A726	unreviewed	A0A9X0A726_9CNID	Uncharacterized protein	OS493_000352	Desmophyllum pertusum	208						
KAK2553775.1	A0AAD9UY08	unreviewed	A0AAD9UY08_ACRCE	Nuclease HARBI1	P5673_024753	Acropora cervicornis (Staghorn coral)	397	nucleus [GO:0005634]		GO:0004518; GO:0005634; GO:0046872	metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	nucleus [GO:0005634]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	
PFX29727.1	A0A2B4SMI8	unreviewed	A0A2B4SMI8_STYPI	Potassium channel subfamily T member 1	KCNT1 AWC38_SpisGene5478	Stylophora pistillata (Smooth cauliflower coral)	1881	plasma membrane [GO:0005886]	DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0005228; GO:0005886; GO:0015074; GO:0015271	endonuclease activity [GO:0004519]; intracellular sodium-activated potassium channel activity [GO:0005228]; nucleic acid binding [GO:0003676]; outward rectifier potassium channel activity [GO:0015271]; RNA-directed DNA polymerase activity [GO:0003964]	plasma membrane [GO:0005886]; endonuclease activity [GO:0004519]; intracellular sodium-activated potassium channel activity [GO:0005228]; nucleic acid binding [GO:0003676]; outward rectifier potassium channel activity [GO:0015271]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	KCNT1
KKT82707.1	A0A0G1MPI7	unreviewed	A0A0G1MPI7_9BACT	PIF1 helicase	UW79_C0002G0024	Candidatus Yanofskybacteria bacterium GW2011_GWA2_44_9	570		DNA repair [GO:0006281]; telomere maintenance [GO:0000723]	GO:0000723; GO:0003678; GO:0006281; GO:0016887	ATP hydrolysis activity [GO:0016887]; DNA helicase activity [GO:0003678]	ATP hydrolysis activity [GO:0016887]; DNA helicase activity [GO:0003678]; DNA repair [GO:0006281]; telomere maintenance [GO:0000723]	
CAB4034679.1	A0A6S7LM45	unreviewed	A0A6S7LM45_PARCT	Transposon Tf2-9 poly	PACLA_8A074256	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	249		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
RMX36733.1	A0A3M6T618	unreviewed	A0A3M6T618_POCDA	CCHC-type domain-containing protein	pdam_00025504	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	944		activation of innate immune response [GO:0002218]	GO:0002218; GO:0003690; GO:0003723; GO:0003824; GO:0008270	catalytic activity [GO:0003824]; double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	catalytic activity [GO:0003824]; double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; activation of innate immune response [GO:0002218]	
CAB3987319.1	A0A6S7GDD0	unreviewed	A0A6S7GDD0_PARCT	Retrovirus-related Pol poly from transposon 297	PACLA_8A059829	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1108		DNA integration [GO:0015074]	GO:0003676; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
CAB3982253.1	A0A6S7FXG9	unreviewed	A0A6S7FXG9_PARCT	Uncharacterized protein	PACLA_8A026230	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	813						
RMX50431.1	A0A3M6U9Z5	unreviewed	A0A3M6U9Z5_POCDA	CCHC-type domain-containing protein	pdam_00024912	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	318						
CAB3994232.1	A0A6S7GVS5	unreviewed	A0A6S7GVS5_PARCT	Uncharacterized protein	PACLA_8A079187	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	566						
