gene_id	length
MSTRG.11094	1554
MSTRG.11095	2646
MSTRG.11096	2331
MSTRG.11097	1872
MSTRG.11098	2538
MSTRG.11099	597
MSTRG.111	1476
MSTRG.1110	828
MSTRG.11100	135
MSTRG.11101	3618
MSTRG.11102	732
MSTRG.11103	1242
MSTRG.11104	2982
MSTRG.11105	1593
MSTRG.11106	2088
MSTRG.11107	2088
MSTRG.11108	660
MSTRG.11109	1230
MSTRG.1111	798
MSTRG.11110	1095
MSTRG.11111	1542
MSTRG.11112	3597
MSTRG.11113	849
MSTRG.11114	1131
MSTRG.11115	2616
MSTRG.11116	1755
MSTRG.11117	1779
MSTRG.11118	1755
MSTRG.11119	4260
MSTRG.1112	2313
MSTRG.11120	1335
MSTRG.11121	318
MSTRG.11122	471
MSTRG.11123	471
MSTRG.11124	510
MSTRG.11125	414
MSTRG.11126	672
MSTRG.11127	523
MSTRG.11128	780
MSTRG.11129	552
MSTRG.1113	270
MSTRG.11130	504
MSTRG.11131	495
MSTRG.11132	5250
MSTRG.11133	621
MSTRG.11134	801
MSTRG.11135	528
MSTRG.11136	1515
MSTRG.11137	429
MSTRG.11138	1632
MSTRG.11139	921
MSTRG.1114	3171
MSTRG.11140	672
MSTRG.11141	2256
MSTRG.11142	687
MSTRG.11143	2352
MSTRG.11144	1341
MSTRG.11145	2124
MSTRG.11146	519
MSTRG.11147	996
MSTRG.11148	333
MSTRG.11149	2073
MSTRG.1115	1593
MSTRG.11150	1806
MSTRG.11151	2796
MSTRG.11152	267
MSTRG.11153	888
MSTRG.11154	1155
MSTRG.11155	303
MSTRG.11156	1686
MSTRG.11157	471
MSTRG.11158	498
MSTRG.11159	2985
MSTRG.1116	501
MSTRG.11160	321
MSTRG.11161	2802
MSTRG.11162	651
MSTRG.11163	2247
MSTRG.11164	222
MSTRG.11165	2106
MSTRG.11166	1311
MSTRG.11167	273
MSTRG.11168	255
MSTRG.11169	255
MSTRG.1117	618
MSTRG.11170	369
MSTRG.11171	285
MSTRG.11172	711
MSTRG.11173	255
MSTRG.11174	258
MSTRG.11175	684
MSTRG.11176	1347
MSTRG.11177	1386
MSTRG.11178	1149
MSTRG.11179	1320
MSTRG.1118	927
MSTRG.11180	1806
MSTRG.11181	2025
MSTRG.11182	1680
MSTRG.11183	525
MSTRG.11184	432
MSTRG.11185	708
MSTRG.11186	450
MSTRG.11187	519
MSTRG.11188	1977
MSTRG.11189	885
MSTRG.1119	705
MSTRG.11190	861
MSTRG.11191	720
MSTRG.11192	1341
MSTRG.11193	876
MSTRG.11194	1767
MSTRG.11195	462
MSTRG.11196	255
MSTRG.11197	2514
MSTRG.11198	261
MSTRG.11199	261
MSTRG.112	1473
MSTRG.1120	516
MSTRG.11200	1485
MSTRG.11201	447
MSTRG.11202	468
MSTRG.11203	2799
MSTRG.11204	1539
MSTRG.11205	588
MSTRG.11206	1749
MSTRG.11207	660
MSTRG.11208	810
MSTRG.11209	288
MSTRG.1121	741
MSTRG.11210	1515
MSTRG.11211	303
MSTRG.11212	549
MSTRG.11213	1296
MSTRG.11214	1578
MSTRG.11215	1920
MSTRG.11216	1029
MSTRG.11217	681
MSTRG.11218	633
MSTRG.11219	654
MSTRG.1122	1296
MSTRG.11220	720
MSTRG.11221	1971
MSTRG.11222	246
MSTRG.11223	3321
MSTRG.11224	3606
MSTRG.11225	1737
MSTRG.11226	2094
MSTRG.11227	276
MSTRG.11228	660
MSTRG.11229	753
MSTRG.1123	1047
MSTRG.11230	1761
MSTRG.11231	1776
MSTRG.11232	693
MSTRG.11233	1194
MSTRG.11234	1197
MSTRG.11235	621
MSTRG.11236	2043
MSTRG.11237	825
MSTRG.11238	1641
MSTRG.11239	1074
MSTRG.1124	3699
MSTRG.11240	924
MSTRG.11241	1359
MSTRG.11242	1383
MSTRG.11243	744
MSTRG.11244	1305
MSTRG.11245	747
MSTRG.11246	1023
MSTRG.11247	1623
MSTRG.11248	219
MSTRG.11249	1767
MSTRG.1125	2835
MSTRG.11250	465
MSTRG.11251	792
MSTRG.11252	2820
MSTRG.11253	1374
MSTRG.11254	1116
MSTRG.11255	6762
MSTRG.11256	720
MSTRG.11257	1668
MSTRG.11258	3426
MSTRG.11259	519
MSTRG.1126	2427
MSTRG.11260	1536
MSTRG.11261	1620
MSTRG.11262	429
MSTRG.11263	1422
MSTRG.11264	282
MSTRG.11265	8103
MSTRG.11266	963
MSTRG.11267	873
MSTRG.11268	975
MSTRG.11269	948
MSTRG.1127	1173
MSTRG.11270	3678
MSTRG.11271	1359
MSTRG.11272	804
MSTRG.11273	567
MSTRG.11274	1821
MSTRG.11275	1410
MSTRG.11276	1101
MSTRG.11277	723
MSTRG.11278	1158
MSTRG.11279	504
MSTRG.1128	1527
MSTRG.11280	1149
MSTRG.11281	1698
MSTRG.11282	354
MSTRG.11283	687
MSTRG.11284	3666
MSTRG.11285	729
MSTRG.11286	1212
MSTRG.11287	2775
MSTRG.11288	4524
MSTRG.11289	330
MSTRG.1129	996
MSTRG.11290	3528
MSTRG.11291	246
MSTRG.11292	2556
MSTRG.11293	1380
MSTRG.11294	303
MSTRG.11295	2853
MSTRG.11296	855
MSTRG.11297	2970
MSTRG.11298	558
MSTRG.11299	468
MSTRG.113	1875
MSTRG.1130	1725
MSTRG.11300	1095
MSTRG.11301	1269
MSTRG.11302	2760
MSTRG.11303	1086
MSTRG.11304	222
MSTRG.11305	885
MSTRG.11306	2214
MSTRG.11307	2190
MSTRG.11308	858
MSTRG.11309	234
MSTRG.1131	1908
MSTRG.11310	1554
MSTRG.11311	957
MSTRG.11312	3276
MSTRG.11313	2265
MSTRG.11314	948
MSTRG.11315	1026
MSTRG.11316	4326
MSTRG.11317	1710
MSTRG.11318	2796
MSTRG.11319	1017
MSTRG.1132	228
MSTRG.11320	1746
MSTRG.11321	465
MSTRG.11322	1089
MSTRG.11323	1374
MSTRG.11324	1506
MSTRG.11325	435
MSTRG.11326	1164
MSTRG.11327	1200
MSTRG.11328	1266
MSTRG.11329	1059
MSTRG.1133	417
MSTRG.11330	483
MSTRG.11331	468
MSTRG.11332	504
MSTRG.11333	528
MSTRG.11334	459
MSTRG.11335	474
MSTRG.11336	510
MSTRG.11337	471
MSTRG.11338	474
MSTRG.11339	1236
MSTRG.1134	381
MSTRG.11340	1017
MSTRG.11341	1032
MSTRG.11342	789
MSTRG.11343	1128
MSTRG.11344	2442
MSTRG.11345	207
MSTRG.11346	1125
MSTRG.11347	1296
MSTRG.11348	348
MSTRG.11349	747
MSTRG.1135	1710
MSTRG.11350	1659
MSTRG.11351	225
MSTRG.11352	963
MSTRG.11353	3048
MSTRG.11354	375
MSTRG.11355	498
MSTRG.11356	324
MSTRG.11357	408
MSTRG.11358	975
MSTRG.11359	1227
MSTRG.1136	1647
MSTRG.11360	201
MSTRG.11361	2256
MSTRG.11362	771
MSTRG.11363	1284
MSTRG.11364	453
MSTRG.11365	1170
MSTRG.11366	3900
MSTRG.11367	141
MSTRG.11368	2952
MSTRG.11369	1044
MSTRG.1137	606
MSTRG.11370	231
MSTRG.11371	1746
MSTRG.11372	1269
MSTRG.11373	1017
MSTRG.11374	789
MSTRG.11375	1404
MSTRG.11376	651
MSTRG.11377	1602
MSTRG.11378	414
MSTRG.11379	1212
MSTRG.1138	1452
MSTRG.11380	732
MSTRG.11381	1161
MSTRG.11382	942
MSTRG.11383	903
MSTRG.11384	1743
MSTRG.11385	1419
MSTRG.11386	249
MSTRG.11387	1017
MSTRG.11388	1530
MSTRG.11389	1893
MSTRG.1139	1383
MSTRG.11390	1875
MSTRG.11391	204
MSTRG.11392	1134
MSTRG.11393	816
MSTRG.11394	1065
MSTRG.11395	1230
MSTRG.11396	3927
MSTRG.11397	102
MSTRG.11398	2097
MSTRG.11399	1032
MSTRG.114	447
MSTRG.1140	1386
MSTRG.11400	2814
MSTRG.11401	2892
MSTRG.11402	267
MSTRG.11403	1446
MSTRG.11404	5667
MSTRG.11405	1227
MSTRG.11406	1410
MSTRG.11407	4788
MSTRG.11408	924
MSTRG.11409	1581
MSTRG.1141	1434
MSTRG.11410	642
MSTRG.11411	3519
MSTRG.11412	1884
MSTRG.11413	1125
MSTRG.11414	450
MSTRG.11415	3171
MSTRG.11416	219
MSTRG.11417	759
MSTRG.11418	300
MSTRG.11419	5562
MSTRG.1142	1959
MSTRG.11420	390
MSTRG.11421	306
MSTRG.11422	1827
MSTRG.11423	1830
MSTRG.11424	3486
MSTRG.11425	3474
MSTRG.11426	1575
MSTRG.11427	456
MSTRG.11428	795
MSTRG.11429	387
MSTRG.1143	2202
MSTRG.11430	912
MSTRG.11431	804
MSTRG.11432	1752
MSTRG.11433	2580
MSTRG.11434	2046
MSTRG.11435	276
MSTRG.11436	651
MSTRG.11437	5223
MSTRG.11438	2436
MSTRG.11439	2127
MSTRG.1144	2226
MSTRG.11440	900
MSTRG.11441	912
MSTRG.11442	1116
MSTRG.11443	657
MSTRG.11444	2286
MSTRG.11445	3009
MSTRG.11446	759
MSTRG.11447	1062
MSTRG.11448	1128
MSTRG.11449	477
MSTRG.1145	1005
MSTRG.11450	798
MSTRG.11451	3264
MSTRG.11452	1131
MSTRG.11453	1308
MSTRG.11454	714
MSTRG.11455	1059
MSTRG.11456	369
MSTRG.11457	672
MSTRG.11458	597
MSTRG.11459	336
MSTRG.1146	1383
MSTRG.11460	246
MSTRG.11461	243
MSTRG.11462	1071
MSTRG.11463	1401
MSTRG.11464	279
MSTRG.11465	2559
MSTRG.11466	3024
MSTRG.11467	768
MSTRG.11468	1065
MSTRG.11469	1035
MSTRG.1147	657
MSTRG.11470	1158
MSTRG.11471	567
MSTRG.11472	228
MSTRG.11473	13251
MSTRG.11474	1101
MSTRG.11475	1419
MSTRG.11476	1221
MSTRG.11477	234
MSTRG.11478	480
MSTRG.11479	399
MSTRG.1148	2970
MSTRG.11480	717
MSTRG.11481	1815
MSTRG.11482	894
MSTRG.11483	420
MSTRG.11484	969
MSTRG.11485	1920
MSTRG.11486	1947
MSTRG.11487	1566
MSTRG.11488	2370
MSTRG.11489	807
MSTRG.1149	636
MSTRG.11490	2760
MSTRG.11491	2802
MSTRG.11492	1353
MSTRG.11493	363
MSTRG.11494	5178
MSTRG.11495	1236
MSTRG.11496	426
MSTRG.11497	1626
MSTRG.11498	723
MSTRG.11499	1035
MSTRG.115	2097
MSTRG.1150	1851
MSTRG.11500	354
MSTRG.11501	414
MSTRG.11502	1023
MSTRG.11503	2742
MSTRG.11504	507
MSTRG.11505	558
MSTRG.11506	1209
MSTRG.11507	2685
MSTRG.11508	438
MSTRG.11509	2121
MSTRG.1151	1038
MSTRG.11510	264
MSTRG.11511	438
MSTRG.11512	1281
MSTRG.11513	414
MSTRG.11514	1065
MSTRG.11515	723
MSTRG.11516	612
MSTRG.11517	741
MSTRG.11518	1314
MSTRG.11519	888
MSTRG.1152	321
MSTRG.11520	1455
MSTRG.11521	1509
MSTRG.11522	582
MSTRG.11523	897
MSTRG.11524	5925
MSTRG.11525	714
MSTRG.11526	780
MSTRG.11527	1362
MSTRG.11528	837
MSTRG.11529	6372
MSTRG.1153	897
MSTRG.11530	540
MSTRG.11531	1110
MSTRG.11532	2583
MSTRG.11533	408
MSTRG.11534	1617
MSTRG.11535	2190
MSTRG.11536	312
MSTRG.11537	2046
MSTRG.11538	1206
MSTRG.11539	1893
MSTRG.1154	1515
MSTRG.11540	192
MSTRG.11541	1449
MSTRG.11542	585
MSTRG.11543	525
MSTRG.11544	2427
MSTRG.11545	405
MSTRG.11546	1029
MSTRG.11547	468
MSTRG.11548	2265
MSTRG.11549	1380
MSTRG.1155	906
MSTRG.11550	1737
MSTRG.11551	984
MSTRG.11552	1761
MSTRG.11553	1275
MSTRG.11554	1671
MSTRG.11555	1302
MSTRG.11556	297
MSTRG.11557	477
MSTRG.11558	558
MSTRG.11559	1080
MSTRG.1156	1671
MSTRG.11560	1218
MSTRG.11561	504
MSTRG.11562	219
MSTRG.11563	1083
MSTRG.11564	315
MSTRG.11565	237
MSTRG.11566	1005
MSTRG.11567	1299
MSTRG.11568	1365
MSTRG.11569	1644
MSTRG.1157	1071
MSTRG.11570	1713
MSTRG.11571	2850
MSTRG.11572	918
MSTRG.11573	2619
MSTRG.11574	1479
MSTRG.11575	987
MSTRG.11576	2499
MSTRG.11577	2094
MSTRG.11578	474
MSTRG.11579	372
MSTRG.1158	1503
MSTRG.11580	2349
MSTRG.11581	372
MSTRG.11582	1812
MSTRG.11583	2223
MSTRG.11584	1812
MSTRG.11585	1533
MSTRG.11586	1659
MSTRG.11587	1242
MSTRG.11588	1524
MSTRG.11589	3006
MSTRG.1159	2262
MSTRG.11590	666
MSTRG.11591	1368
MSTRG.11592	1824
MSTRG.11593	1269
MSTRG.11594	5433
MSTRG.11595	429
MSTRG.11596	1239
MSTRG.11597	4089
MSTRG.11598	1887
MSTRG.11599	918
MSTRG.116	1368
MSTRG.1160	4839
MSTRG.11600	3069
MSTRG.11601	2874
MSTRG.11602	588
MSTRG.11603	555
MSTRG.11604	1569
MSTRG.11605	1443
MSTRG.11606	507
MSTRG.11607	1731
MSTRG.11608	1017
MSTRG.11609	2199
MSTRG.1161	255
MSTRG.11610	1824
MSTRG.11611	2760
MSTRG.11612	2439
MSTRG.11613	399
MSTRG.11614	4149
MSTRG.11615	2196
MSTRG.11616	1749
MSTRG.11617	846
MSTRG.11618	456
MSTRG.11619	864
MSTRG.1162	1545
MSTRG.11620	1440
MSTRG.11621	597
MSTRG.11622	2022
MSTRG.11623	597
MSTRG.11624	2133
MSTRG.11625	1326
MSTRG.11626	930
MSTRG.11627	1359
MSTRG.11628	1521
MSTRG.11629	936
MSTRG.1163	234
MSTRG.11630	876
MSTRG.11631	873
MSTRG.11632	876
MSTRG.11633	1353
MSTRG.11634	1233
MSTRG.11635	4917
MSTRG.11636	1455
MSTRG.11637	984
MSTRG.11638	675
MSTRG.11639	333
MSTRG.1164	2880
MSTRG.11640	390
MSTRG.11641	540
MSTRG.11642	774
MSTRG.11643	564
MSTRG.11644	1605
MSTRG.11645	831
MSTRG.11646	612
MSTRG.11647	1329
MSTRG.11648	597
MSTRG.11649	807
MSTRG.1165	624
MSTRG.11650	1827
MSTRG.11651	3621
MSTRG.11652	3672
MSTRG.11653	2664
MSTRG.11654	1680
MSTRG.11655	1677
MSTRG.11656	510
MSTRG.11657	1683
MSTRG.11658	264
MSTRG.11659	1554
MSTRG.1166	525
MSTRG.11660	543
MSTRG.11661	861
MSTRG.11662	333
MSTRG.11663	1047
MSTRG.11664	1881
MSTRG.11665	861
MSTRG.11666	708
MSTRG.11667	4320
MSTRG.11668	1809
MSTRG.11669	471
MSTRG.1167	1386
MSTRG.11670	4275
MSTRG.11671	2442
MSTRG.11672	2634
MSTRG.11673	2352
MSTRG.11674	1023
MSTRG.11675	6315
MSTRG.11676	966
MSTRG.11677	1101
MSTRG.11678	2625
MSTRG.11679	2574
MSTRG.1168	264
MSTRG.11680	1335
MSTRG.11681	834
MSTRG.11682	921
MSTRG.11683	2304
MSTRG.11684	1560
MSTRG.11685	1614
MSTRG.11686	201
MSTRG.11687	768
MSTRG.11688	618
MSTRG.11689	1413
MSTRG.1169	588
MSTRG.11690	363
MSTRG.11691	2718
MSTRG.11692	942
MSTRG.11693	2268
MSTRG.11694	4365
MSTRG.11695	111
MSTRG.11696	1776
MSTRG.11697	495
MSTRG.11698	1341
MSTRG.11699	960
MSTRG.117	966
MSTRG.1170	1656
MSTRG.11700	2109
MSTRG.11701	1968
MSTRG.11702	405
MSTRG.11703	816
MSTRG.11704	978
MSTRG.11705	3150
MSTRG.11706	375
MSTRG.11707	1866
MSTRG.11708	750
MSTRG.11709	1998
MSTRG.1171	360
MSTRG.11710	765
MSTRG.11711	570
MSTRG.11712	1032
MSTRG.11713	2481
MSTRG.11714	1401
MSTRG.11715	1842
MSTRG.11716	2004
MSTRG.11717	2085
MSTRG.11718	972
MSTRG.11719	1578
MSTRG.1172	459
MSTRG.11720	1374
MSTRG.11721	2655
MSTRG.11722	567
MSTRG.11723	555
MSTRG.11724	870
MSTRG.11725	10230
MSTRG.11726	1167
MSTRG.11727	2157
MSTRG.11728	6519
MSTRG.11729	984
MSTRG.1173	2298
MSTRG.11730	570
MSTRG.11731	1122
MSTRG.11732	798
MSTRG.11733	1188
MSTRG.11734	1566
MSTRG.11735	1026
MSTRG.11736	1224
MSTRG.11737	261
MSTRG.11738	3093
MSTRG.11739	720
MSTRG.1174	1434
MSTRG.11740	993
MSTRG.11741	564
MSTRG.11742	702
MSTRG.11743	924
MSTRG.11744	324
MSTRG.11745	1257
MSTRG.11746	435
MSTRG.11747	594
MSTRG.11748	339
MSTRG.11749	279
MSTRG.1175	1461
MSTRG.11750	291
MSTRG.11751	255
MSTRG.11752	669
MSTRG.11753	432
MSTRG.11754	480
MSTRG.11755	276
MSTRG.11756	897
MSTRG.11757	2007
MSTRG.11758	237
MSTRG.11759	384
MSTRG.1176	426
MSTRG.11760	789
MSTRG.11761	5964
MSTRG.11762	567
MSTRG.11763	2727
MSTRG.11764	1176
MSTRG.11765	3999
MSTRG.11766	1653
MSTRG.11767	1005
MSTRG.11768	648
MSTRG.11769	1068
MSTRG.1177	579
MSTRG.11770	1326
MSTRG.11771	1731
MSTRG.11772	936
MSTRG.11773	195
MSTRG.11774	1677
MSTRG.11775	468
MSTRG.11776	1635
MSTRG.11777	171
MSTRG.11778	279
MSTRG.11779	2544
MSTRG.1178	1635
MSTRG.11780	2607
MSTRG.11781	2325
MSTRG.11782	492
MSTRG.11783	258
MSTRG.11784	735
MSTRG.11785	3177
MSTRG.11786	444
MSTRG.11787	2973
MSTRG.11788	1326
MSTRG.11789	432
MSTRG.1179	1551
MSTRG.11790	2691
MSTRG.11791	3321
MSTRG.11792	2073
MSTRG.11793	2790
MSTRG.11794	1188
MSTRG.11795	780
MSTRG.11796	1617
MSTRG.11797	825
MSTRG.11798	2907
MSTRG.11799	435
MSTRG.118	420
MSTRG.1180	444
MSTRG.11800	285
MSTRG.11801	501
MSTRG.11802	1230
MSTRG.11803	234
MSTRG.11804	1044
MSTRG.11805	2784
MSTRG.11806	1011
MSTRG.11807	966
MSTRG.11808	1050
MSTRG.11809	246
MSTRG.1181	3378
MSTRG.11810	234
MSTRG.11811	228
MSTRG.11812	465
MSTRG.11813	939
MSTRG.11814	972
MSTRG.11815	990
MSTRG.11816	882
MSTRG.11817	312
MSTRG.11818	105
MSTRG.11819	1446
MSTRG.1182	912
MSTRG.11820	339
MSTRG.11821	384
MSTRG.11822	576
MSTRG.11823	624
MSTRG.11824	1071
MSTRG.11825	690
MSTRG.11826	309
MSTRG.11827	312
MSTRG.11828	744
MSTRG.11829	612
MSTRG.1183	3405
MSTRG.11830	1170
MSTRG.11831	312
MSTRG.11832	582
MSTRG.11833	660
MSTRG.11834	663
MSTRG.11835	888
MSTRG.11836	345
MSTRG.11837	1194
MSTRG.11838	1002
MSTRG.11839	411
MSTRG.1184	987
MSTRG.11840	900
MSTRG.11841	420
MSTRG.11842	564
MSTRG.11843	267
MSTRG.11844	1263
MSTRG.11845	963
MSTRG.11846	963
MSTRG.11847	288
MSTRG.11848	267
MSTRG.11849	633
MSTRG.1185	1017
MSTRG.11850	708
MSTRG.11851	693
MSTRG.11852	699
MSTRG.11853	582
MSTRG.11854	924
MSTRG.11855	282
MSTRG.11856	210
MSTRG.11857	886
MSTRG.11858	3867
MSTRG.11859	2526
MSTRG.1186	267
MSTRG.11860	1335
MSTRG.11861	2658
MSTRG.11862	1275
MSTRG.11863	2112
MSTRG.11864	5850
MSTRG.11865	2019
MSTRG.11866	1200
MSTRG.11867	750
MSTRG.11868	1707
MSTRG.11869	201
MSTRG.1187	1212
MSTRG.11870	1476
MSTRG.11871	2442
MSTRG.11872	1248
MSTRG.11873	201
MSTRG.11874	1374
MSTRG.11875	1002
MSTRG.11876	714
MSTRG.11877	714
MSTRG.11878	2046
MSTRG.11879	1194
MSTRG.1188	1152
MSTRG.11880	1722
MSTRG.11881	1467
MSTRG.11882	1944
MSTRG.11883	927
MSTRG.11884	1803
MSTRG.11885	957
MSTRG.11886	1221
MSTRG.11887	1374
MSTRG.11888	2496
MSTRG.11889	411
MSTRG.1189	5322
MSTRG.11890	771
MSTRG.11891	1041
MSTRG.11892	1521
MSTRG.11893	639
MSTRG.11894	9024
MSTRG.11895	471
MSTRG.11896	1245
MSTRG.11897	306
MSTRG.11898	237
MSTRG.11899	1305
MSTRG.119	471
MSTRG.1190	777
MSTRG.11900	900
MSTRG.11901	1080
MSTRG.11902	1521
MSTRG.11903	408
MSTRG.11904	2178
MSTRG.11905	1065
MSTRG.11906	429
MSTRG.11907	1335
MSTRG.11908	759
MSTRG.11909	252
MSTRG.1191	552
MSTRG.11910	492
MSTRG.11911	546
MSTRG.11912	1038
MSTRG.11913	2736
MSTRG.11914	1623
MSTRG.11915	3279
MSTRG.11916	3612
MSTRG.11917	3375
MSTRG.11918	2874
MSTRG.11919	561
MSTRG.1192	678
MSTRG.11920	684
MSTRG.11921	807
MSTRG.11922	1857
MSTRG.11923	582
MSTRG.11924	3087
MSTRG.11925	708
MSTRG.11926	324
MSTRG.11927	1263
MSTRG.11928	594
MSTRG.11929	369
MSTRG.1193	1140
MSTRG.11930	5700
MSTRG.11931	2712
MSTRG.11932	2991
MSTRG.11933	1269
MSTRG.11934	1260
MSTRG.11935	591
MSTRG.11936	846
MSTRG.11937	1263
MSTRG.11938	2517
MSTRG.11939	411
MSTRG.1194	2238
MSTRG.11940	3090
MSTRG.11941	594
MSTRG.11942	1563
MSTRG.11943	549
MSTRG.11944	801
MSTRG.11945	876
MSTRG.11946	1977
MSTRG.11947	423
MSTRG.11948	924
MSTRG.11949	411
MSTRG.1195	657
MSTRG.11950	414
MSTRG.11951	513
MSTRG.11952	6873
MSTRG.11953	789
MSTRG.11954	1791
MSTRG.11955	753
MSTRG.11956	708
MSTRG.11957	282
MSTRG.11958	912
MSTRG.11959	378
MSTRG.1196	546
MSTRG.11960	2601
MSTRG.11961	1839
MSTRG.11962	849
MSTRG.11963	321
MSTRG.11964	891
MSTRG.11965	534
MSTRG.11966	1128
MSTRG.11967	2538
MSTRG.11968	495
MSTRG.11969	657
MSTRG.1197	1902
MSTRG.11970	1578
MSTRG.11971	969
MSTRG.11972	903
MSTRG.11973	5082
MSTRG.11974	3702
MSTRG.11975	513
MSTRG.11976	1134
MSTRG.11977	1143
MSTRG.11978	1047
MSTRG.11979	1197
MSTRG.1198	3138
MSTRG.11980	450
MSTRG.11981	1410
MSTRG.11982	453
MSTRG.11983	450
MSTRG.11984	402
MSTRG.11985	858
MSTRG.11986	963
MSTRG.11987	321
MSTRG.11988	978
MSTRG.11989	4407
MSTRG.1199	405
MSTRG.11990	11952
MSTRG.11991	1617
MSTRG.11992	873
MSTRG.11993	3693
MSTRG.11994	2106
MSTRG.11995	2313
MSTRG.11996	4575
MSTRG.11997	390
MSTRG.11998	4170
MSTRG.11999	2943
MSTRG.12	201
MSTRG.120	495
MSTRG.1200	360
MSTRG.12000	3144
MSTRG.12001	3147
MSTRG.12002	3609
MSTRG.12003	1317
MSTRG.12004	1275
MSTRG.12005	1857
MSTRG.12006	1506
MSTRG.12007	726
MSTRG.12008	1125
MSTRG.12009	759
MSTRG.1201	426
MSTRG.12010	339
MSTRG.12011	396
MSTRG.12012	2385
MSTRG.12013	7407
MSTRG.12014	1293
MSTRG.12015	435
MSTRG.12016	2202
MSTRG.12017	1446
MSTRG.12018	876
MSTRG.12019	306
MSTRG.1202	1272
MSTRG.12020	9999
MSTRG.12021	1773
MSTRG.12022	1512
MSTRG.12023	2568
MSTRG.12024	2325
MSTRG.12025	1140
MSTRG.12026	1437
MSTRG.12027	723
MSTRG.12028	573
MSTRG.12029	849
MSTRG.1203	399
MSTRG.12030	390
MSTRG.12031	1002
MSTRG.12032	2244
MSTRG.12033	663
MSTRG.12034	672
MSTRG.12035	2805
MSTRG.12036	915
MSTRG.12037	2463
MSTRG.12038	357
MSTRG.12039	1095
MSTRG.1204	1362
MSTRG.12040	540
MSTRG.12041	303
MSTRG.12042	1176
MSTRG.12043	1242
MSTRG.12044	1116
MSTRG.12045	4740
MSTRG.12046	636
MSTRG.12047	996
MSTRG.12048	582
MSTRG.12049	1080
MSTRG.1205	894
MSTRG.12050	210
MSTRG.12051	2772
MSTRG.12052	1035
MSTRG.12053	1665
MSTRG.12054	3066
MSTRG.12055	3082
MSTRG.12056	3159
MSTRG.12057	870
MSTRG.12058	240
MSTRG.12059	1608
MSTRG.1206	1482
MSTRG.12060	870
MSTRG.12061	1464
MSTRG.12062	3522
MSTRG.12063	1362
MSTRG.12064	1257
MSTRG.12065	2070
MSTRG.12066	552
MSTRG.12067	468
MSTRG.12068	4059
MSTRG.12069	1665
MSTRG.1207	1887
MSTRG.12070	2991
MSTRG.12071	1017
MSTRG.12072	1530
MSTRG.12073	9744
MSTRG.12074	747
MSTRG.12075	3738
MSTRG.12076	1332
MSTRG.12077	915
MSTRG.12078	1041
MSTRG.12079	357
MSTRG.1208	1419
MSTRG.12080	1044
MSTRG.12081	1836
MSTRG.12082	1461
MSTRG.12083	1521
MSTRG.12084	1269
MSTRG.12085	513
MSTRG.12086	1938
MSTRG.12087	1302
MSTRG.12088	1335
MSTRG.12089	4722
MSTRG.1209	2094
MSTRG.12090	4848
MSTRG.12091	1785
MSTRG.12092	312
MSTRG.12093	1275
MSTRG.12094	2586
MSTRG.12095	4314
MSTRG.12096	771
MSTRG.12097	1185
MSTRG.12098	15207
MSTRG.12099	1242
MSTRG.121	942
MSTRG.1210	978
MSTRG.12100	1278
MSTRG.12101	816
MSTRG.12102	1323
MSTRG.12103	468
MSTRG.12104	4275
MSTRG.12105	1608
MSTRG.12106	1095
MSTRG.12107	429
MSTRG.12108	1467
MSTRG.12109	2103
MSTRG.1211	3921
MSTRG.12110	1638
MSTRG.12111	414
MSTRG.12112	771
MSTRG.12113	459
MSTRG.12114	2136
MSTRG.12115	3048
MSTRG.12116	342
MSTRG.12117	708
MSTRG.12118	1476
MSTRG.12119	1452
MSTRG.1212	999
MSTRG.12120	654
MSTRG.12121	603
MSTRG.12122	327
MSTRG.12123	1938
MSTRG.12124	1818
MSTRG.12125	339
MSTRG.12126	1098
MSTRG.12127	489
MSTRG.12128	489
MSTRG.12129	387
MSTRG.1213	1020
MSTRG.12130	810
MSTRG.12131	555
MSTRG.12132	357
MSTRG.12133	3699
MSTRG.12134	1428
MSTRG.12135	2595
MSTRG.12136	2139
MSTRG.12137	1629
MSTRG.12138	8217
MSTRG.12139	1083
MSTRG.1214	993
MSTRG.12140	1290
MSTRG.12141	855
MSTRG.12142	1179
MSTRG.12143	1035
MSTRG.12144	1008
MSTRG.12145	924
MSTRG.12146	765
MSTRG.12147	1245
MSTRG.12148	3519
MSTRG.12149	1584
MSTRG.1215	519
MSTRG.12150	2361
MSTRG.12151	1254
MSTRG.12152	1515
MSTRG.12153	7422
MSTRG.12154	285
MSTRG.12155	2025
MSTRG.12156	1683
MSTRG.12157	1314
MSTRG.12158	693
MSTRG.12159	636
MSTRG.1216	846
MSTRG.12160	258
MSTRG.12161	738
MSTRG.12162	798
MSTRG.12163	753
MSTRG.12164	2007
MSTRG.12165	366
MSTRG.12166	615
MSTRG.12167	693
MSTRG.12168	2121
MSTRG.12169	396
MSTRG.1217	1689
MSTRG.12170	843
MSTRG.12171	2025
MSTRG.12172	1122
MSTRG.12173	966
MSTRG.12174	594
MSTRG.12175	873
MSTRG.12176	870
MSTRG.12177	933
MSTRG.12178	1203
MSTRG.12179	843
MSTRG.1218	6129
MSTRG.12180	1164
MSTRG.12181	1071
MSTRG.12182	201
MSTRG.12183	2625
MSTRG.12184	1308
MSTRG.12185	720
MSTRG.12186	354
